LATITUDE,LONGITUDE,EVENT_DATE,EVENT_TYPE
47.148,37.788,2021-01-28,B
48.669,38.485,2021-01-28,B
48.643,38.477,2021-01-28,B
48.274,38.098,2021-01-28,B
47.242,37.792,2021-01-28,B
48.393,37.845,2021-01-28,B
48.079,37.764,2021-01-28,B
46.322,29.62,2021-01-28,P
46.962,30.062,2021-01-28,P
49.387,36.215,2021-01-28,P
50.45,30.522,2021-01-28,P
48.426,37.876,2021-01-28,B
47.175,37.811,2021-01-28,E
47.991,37.586,2021-01-28,B
47.181,37.861,2021-01-28,E
49.428,32.062,2021-01-29,P
49.981,36.253,2021-01-29,P
47.148,37.788,2021-01-29,E
48.096,37.721,2021-01-29,E
48.139,37.75,2021-01-29,E
48.292,25.94,2021-01-29,P
49.841,24.03,2021-01-29,P
49.23,28.466,2021-01-29,P
48.459,35.039,2021-01-29,P
50.922,34.8,2021-01-29,P
48.67,33.116,2021-01-29,P
48.922,24.71,2021-01-29,P
51.001,26.751,2021-01-29,P
47.848,35.16,2021-01-29,P
48.515,32.254,2021-01-29,P
46.656,32.618,2021-01-29,P
50.623,26.227,2021-01-29,P
46.759,36.785,2021-01-29,P
47.943,37.505,2021-01-29,E
48.133,37.808,2021-01-29,B
51.083,32.15,2021-01-29,P
50.45,30.522,2021-01-29,P
50.45,30.522,2021-01-29,P
50.45,30.522,2021-01-29,P
47.175,37.811,2021-01-29,B
47.951,37.549,2021-01-29,B
48.079,37.764,2021-01-29,E
47.145,37.856,2021-01-29,B
48.672,38.56,2021-01-30,B
48.139,37.75,2021-01-30,E
47.854,37.484,2021-01-30,E
48.679,38.514,2021-01-30,B
48.569,38.525,2021-01-30,B
47.315,37.845,2021-01-30,E
47.991,37.586,2021-01-30,B
47.968,37.548,2021-01-30,E
47.316,37.809,2021-01-30,B
48.619,38.428,2021-01-30,B
47.148,37.788,2021-01-30,B
47.892,37.683,2021-01-30,E
47.922,37.571,2021-01-30,B
47.127,37.86,2021-01-30,E
47.846,37.644,2021-01-30,E
48.062,37.697,2021-01-30,B
48.62,38.492,2021-01-31,E
48.067,37.666,2021-01-31,E
48.139,37.75,2021-01-31,B
48.096,37.721,2021-01-31,B
47.148,37.788,2021-01-31,B
47.127,37.753,2021-01-31,E
48.062,37.697,2021-01-31,E
48.672,38.56,2021-01-31,E
49.962,36.124,2021-01-31,P
46.464,30.739,2021-01-31,P
47.175,37.811,2021-01-31,E
47.145,37.856,2021-01-31,E
48.139,37.75,2021-02-01,E
47.242,37.792,2021-02-01,E
47.854,37.484,2021-02-01,B
48.356,37.927,2021-02-01,B
48.692,38.604,2021-02-01,B
47.148,37.788,2021-02-01,B
48.693,38.514,2021-02-01,E
48.062,37.697,2021-02-01,E
50.427,30.545,2021-02-01,P
48.1,37.825,2021-02-01,E
47.922,37.571,2021-02-01,E
47.145,37.856,2021-02-01,E
46.967,32.018,2021-02-02,P
44.95,34.102,2021-02-02,P
44.95,34.102,2021-02-02,P
48.139,37.75,2021-02-02,E
47.148,37.788,2021-02-02,B
48.749,38.806,2021-02-02,E
48.356,37.927,2021-02-02,B
48.38,37.934,2021-02-02,B
47.266,37.779,2021-02-02,E
48.429,38.009,2021-02-02,B
48.133,37.808,2021-02-02,E
47.408,37.898,2021-02-02,E
49.981,36.253,2021-02-02,P
50.465,30.465,2021-02-02,P
50.45,30.522,2021-02-02,P
50.465,30.465,2021-02-02,P
50.45,30.522,2021-02-02,P
48.044,30.851,2021-02-02,P
48.377,37.964,2021-02-02,E
47.83,37.647,2021-02-02,E
47.27,37.984,2021-02-02,E
47.297,37.908,2021-02-02,E
47.846,37.644,2021-02-02,E
47.145,37.856,2021-02-02,E
49.962,36.124,2021-02-03,P
47.148,37.788,2021-02-03,E
47.207,37.75,2021-02-03,E
46.967,32.018,2021-02-03,P
48.63,38.549,2021-02-03,E
48.636,38.639,2021-02-03,E
48.693,38.514,2021-02-03,E
46.656,32.618,2021-02-03,P
48.643,39.031,2021-02-03,E
50.45,30.522,2021-02-03,P
50.45,30.522,2021-02-03,P
50.427,30.545,2021-02-03,P
50.493,30.441,2021-02-03,R
47.63,37.843,2021-02-03,B
47.145,37.856,2021-02-03,E
48.09,37.825,2021-02-03,B
48.429,38.009,2021-02-03,E
47.13,37.571,2021-02-04,S
46.114,33.69,2021-02-04,P
48.356,37.927,2021-02-04,B
47.148,37.788,2021-02-04,E
47.266,37.779,2021-02-04,B
48.38,37.934,2021-02-04,E
50.45,30.522,2021-02-04,P
50.45,30.522,2021-02-04,P
50.427,30.545,2021-02-04,P
46.464,30.739,2021-02-04,P
48.313,38.042,2021-02-04,E
47.195,37.847,2021-02-04,E
47.145,37.856,2021-02-04,E
50.016,32.997,2021-02-05,P
48.439,22.718,2021-02-05,P
47.148,37.788,2021-02-05,B
49.332,34.364,2021-02-05,P
49.751,32.782,2021-02-05,P
49.594,34.541,2021-02-05,P
49.991,33.028,2021-02-05,P
47.854,37.484,2021-02-05,B
48.438,38.224,2021-02-05,E
48.143,37.826,2021-02-05,E
48.672,38.56,2021-02-05,E
47.207,37.75,2021-02-05,B
47.175,37.811,2021-02-05,E
49.981,36.253,2021-02-05,P
49.285,31.445,2021-02-05,V
50.45,30.522,2021-02-05,P
46.464,30.739,2021-02-05,P
47.63,37.756,2021-02-05,E
49.987,36.51,2021-02-05,E
47.145,37.856,2021-02-05,E
47.148,37.788,2021-02-06,B
48.067,37.666,2021-02-06,B
48.172,25.331,2021-02-06,P
48.353,25.823,2021-02-06,P
48.292,25.94,2021-02-06,P
48.006,37.51,2021-02-06,E
48.356,37.927,2021-02-06,B
48.584,38.357,2021-02-06,B
48.053,37.71,2021-02-06,B
48.096,37.721,2021-02-06,E
47.226,37.744,2021-02-06,E
47.127,37.753,2021-02-06,B
47.127,37.86,2021-02-06,E
47.13,37.836,2021-02-06,E
47.297,37.908,2021-02-06,E
47.542,37.781,2021-02-06,E
47.286,37.931,2021-02-06,E
48.09,37.825,2021-02-06,E
48.692,38.604,2021-02-06,E
48.079,37.764,2021-02-06,E
48.683,38.551,2021-02-06,E
48.096,37.667,2021-02-06,E
47.192,37.725,2021-02-06,E
48.719,38.569,2021-02-06,E
47.943,37.505,2021-02-06,E
50.45,30.522,2021-02-06,P
47.63,37.756,2021-02-06,B
47.63,37.843,2021-02-06,E
47.635,37.809,2021-02-06,B
47.991,37.586,2021-02-06,E
47.145,37.856,2021-02-06,E
47.175,37.811,2021-02-06,E
48.679,38.514,2021-02-07,B
47.854,37.484,2021-02-07,B
47.542,37.86,2021-02-07,E
48.121,37.831,2021-02-07,B
48.683,38.551,2021-02-07,B
47.192,37.725,2021-02-07,B
47.945,37.547,2021-02-07,E
48.372,37.888,2021-02-07,B
47.148,37.788,2021-02-07,B
48.723,38.635,2021-02-07,E
50.45,30.522,2021-02-07,P
50.427,30.454,2021-02-07,P
46.464,30.739,2021-02-07,P
47.892,37.683,2021-02-07,B
48.384,38.231,2021-02-07,E
48.63,38.549,2021-02-08,E
48.356,37.927,2021-02-08,E
48.139,37.75,2021-02-08,B
48.067,37.666,2021-02-08,B
47.148,37.788,2021-02-08,B
48.133,37.808,2021-02-08,B
47.207,37.75,2021-02-08,E
48.38,37.934,2021-02-08,E
47.846,37.644,2021-02-08,E
48.1,37.825,2021-02-08,E
50.45,30.522,2021-02-08,P
50.45,30.522,2021-02-08,P
47.145,37.856,2021-02-08,E
47.83,37.647,2021-02-08,E
48.09,37.825,2021-02-08,E
48.38,37.934,2021-02-09,B
48.067,37.666,2021-02-09,B
48.139,37.75,2021-02-09,E
47.235,37.864,2021-02-09,E
48.343,37.942,2021-02-09,E
48.356,37.927,2021-02-09,E
47.242,37.792,2021-02-09,B
48.684,26.586,2021-02-09,P
50.45,30.522,2021-02-09,P
50.45,30.522,2021-02-09,P
47.63,37.756,2021-02-09,E
47.175,37.811,2021-02-09,E
48.356,37.927,2021-02-10,E
48.679,38.514,2021-02-10,E
47.148,37.788,2021-02-10,E
48.067,37.666,2021-02-10,B
48.214,37.88,2021-02-10,E
48.133,37.808,2021-02-10,E
48.313,38.042,2021-02-10,B
48.121,37.831,2021-02-10,E
48.1,37.825,2021-02-10,B
50.45,30.522,2021-02-10,P
50.45,30.522,2021-02-10,P
50.45,30.522,2021-02-10,P
50.45,30.522,2021-02-10,P
50.242,32.506,2021-02-10,V
48.343,37.942,2021-02-10,B
48.062,37.697,2021-02-10,E
46.114,33.69,2021-02-11,P
47.148,37.788,2021-02-11,E
47.854,37.484,2021-02-11,E
48.431,38.255,2021-02-11,E
48.139,37.75,2021-02-11,E
48.429,38.009,2021-02-11,B
49.428,32.062,2021-02-11,P
48.143,37.826,2021-02-11,E
48.204,38.082,2021-02-11,E
48.174,37.786,2021-02-11,E
48.13,37.859,2021-02-11,B
48.619,38.428,2021-02-11,E
48.669,38.754,2021-02-11,E
47.145,37.856,2021-02-11,B
47.148,37.788,2021-02-12,B
47.266,37.779,2021-02-12,E
48.426,38.171,2021-02-12,S
48.679,38.514,2021-02-12,E
48.133,37.808,2021-02-12,B
48.1,37.825,2021-02-12,E
48.356,37.927,2021-02-12,E
48.636,38.639,2021-02-12,E
48.121,37.831,2021-02-12,B
48.643,38.477,2021-02-12,E
47.205,37.321,2021-02-12,P
46.464,30.739,2021-02-12,P
50.427,30.545,2021-02-12,P
45.349,28.841,2021-02-12,P
47.145,37.856,2021-02-12,B
47.148,37.788,2021-02-13,B
47.542,37.781,2021-02-13,E
50.025,35.979,2021-02-13,P
47.991,37.586,2021-02-13,B
47.145,37.856,2021-02-13,E
48.619,38.428,2021-02-14,B
47.148,37.788,2021-02-14,B
48.62,38.492,2021-02-14,B
48.569,38.525,2021-02-14,B
48.133,37.808,2021-02-14,E
48.648,38.421,2021-02-14,B
48.633,38.378,2021-02-14,B
48.426,38.171,2021-02-14,E
48.079,37.764,2021-02-14,E
48.438,38.224,2021-02-15,E
47.835,37.567,2021-02-15,E
48.096,37.721,2021-02-15,E
48.719,38.569,2021-02-15,E
47.148,37.788,2021-02-15,E
50.493,30.441,2021-02-15,P
49.981,36.253,2021-02-15,P
48.313,38.042,2021-02-15,E
47.846,37.644,2021-02-15,E
47.145,37.856,2021-02-15,E
47.848,35.16,2021-02-15,S
49.841,24.03,2021-02-16,P
47.148,37.788,2021-02-16,B
48.356,37.927,2021-02-16,B
48.006,37.51,2021-02-16,E
48.068,37.792,2021-02-16,E
48.133,37.808,2021-02-16,B
48.1,37.825,2021-02-16,E
47.382,37.962,2021-02-16,E
47.316,37.809,2021-02-16,B
48.677,39.389,2021-02-16,E
47.457,37.868,2021-02-16,E
48.519,39.428,2021-02-16,E
50.427,30.545,2021-02-16,P
47.635,37.809,2021-02-16,E
48.663,39.12,2021-02-16,E
47.145,37.856,2021-02-16,E
44.95,34.102,2021-02-17,P
50.265,28.677,2021-02-17,P
48.356,37.927,2021-02-17,E
47.835,37.567,2021-02-17,E
48.38,37.934,2021-02-17,B
47.854,37.484,2021-02-17,E
48.34,38.324,2021-02-17,E
47.767,37.58,2021-02-17,E
48.672,38.56,2021-02-17,B
48.405,38.082,2021-02-17,E
48.669,38.754,2021-02-17,E
47.148,37.788,2021-02-17,E
48.648,39.112,2021-02-17,E
48.669,38.485,2021-02-17,B
50.623,26.227,2021-02-17,P
50.45,30.522,2021-02-17,P
47.635,37.809,2021-02-17,E
47.175,37.811,2021-02-17,E
47.892,37.683,2021-02-17,E
47.991,37.586,2021-02-17,E
47.846,37.644,2021-02-17,E
47.145,37.856,2021-02-17,E
48.38,37.934,2021-02-18,B
48.356,37.927,2021-02-18,E
48.384,38.231,2021-02-18,E
49.985,36.068,2021-02-18,P
48.683,38.551,2021-02-18,E
47.195,37.847,2021-02-18,E
48.1,37.825,2021-02-18,E
50.45,30.522,2021-02-18,P
50.45,30.522,2021-02-18,P
50.427,30.545,2021-02-18,P
48.4,37.971,2021-02-18,B
48.377,37.964,2021-02-18,B
48.343,37.942,2021-02-18,B
48.384,38.231,2021-02-19,E
48.643,38.477,2021-02-19,B
44.95,34.102,2021-02-19,P
48.431,38.255,2021-02-19,E
48.356,37.927,2021-02-19,B
48.429,38.009,2021-02-19,E
49.428,32.062,2021-02-19,P
48.068,37.792,2021-02-19,B
48.416,38.135,2021-02-19,B
48.358,38.175,2021-02-19,E
47.148,37.788,2021-02-19,B
48.121,37.831,2021-02-19,B
48.654,39.479,2021-02-19,B
48.715,38.7,2021-02-19,E
48.067,37.666,2021-02-19,E
50.45,30.522,2021-02-19,P
47.286,37.931,2021-02-19,E
48.405,38.082,2021-02-19,B
48.313,38.042,2021-02-19,B
45.223,35.205,2021-02-19,P
48.356,37.927,2021-02-20,B
48.633,38.378,2021-02-20,B
48.669,38.485,2021-02-20,B
48.332,37.837,2021-02-20,E
48.384,38.231,2021-02-20,E
48.643,38.477,2021-02-20,B
50.518,30.807,2021-02-20,P
49.594,34.541,2021-02-20,P
49.556,25.606,2021-02-20,P
51.505,31.285,2021-02-20,P
47.848,35.16,2021-02-20,P
48.67,33.116,2021-02-20,P
49.809,30.112,2021-02-20,P
50.353,30.955,2021-02-20,P
50.389,30.37,2021-02-20,P
48.292,25.94,2021-02-20,P
49.558,30.493,2021-02-20,P
50.187,30.314,2021-02-20,P
46.967,32.018,2021-02-20,P
48.666,29.745,2021-02-20,P
49.841,24.03,2021-02-20,P
48.174,37.786,2021-02-20,E
48.622,39.499,2021-02-20,B
48.619,38.428,2021-02-20,E
48.671,38.603,2021-02-20,B
47.148,37.788,2021-02-20,E
47.099,37.82,2021-02-20,E
48.648,38.421,2021-02-20,B
50.623,26.227,2021-02-20,P
46.464,30.739,2021-02-20,P
48.343,37.942,2021-02-20,E
48.438,38.224,2021-02-21,B
48.715,38.7,2021-02-21,B
47.922,37.571,2021-02-21,B
48.358,38.175,2021-02-21,E
47.968,37.548,2021-02-21,E
48.669,38.754,2021-02-21,B
48.68,38.705,2021-02-21,B
48.416,38.135,2021-02-21,E
48.053,37.71,2021-02-21,E
47.148,37.788,2021-02-22,B
48.356,37.927,2021-02-22,B
48.63,38.549,2021-02-22,B
47.943,37.505,2021-02-22,E
48.139,37.75,2021-02-22,B
48.569,38.525,2021-02-22,S
49.841,24.03,2021-02-22,P
47.13,37.836,2021-02-22,E
47.964,37.438,2021-02-22,B
47.099,37.82,2021-02-22,E
47.945,37.547,2021-02-22,E
47.175,37.811,2021-02-22,E
47.95,37.614,2021-02-22,B
48.343,37.942,2021-02-22,B
47.922,37.571,2021-02-22,B
47.145,37.856,2021-02-22,B
48.09,37.825,2021-02-22,E
49.841,24.03,2021-02-23,R
48.459,35.039,2021-02-23,P
49.981,36.253,2021-02-23,P
49.841,24.03,2021-02-23,P
49.23,28.466,2021-02-23,P
50.265,28.677,2021-02-23,P
47.207,37.75,2021-02-23,E
48.462,38.275,2021-02-23,E
48.669,38.485,2021-02-23,B
47.266,37.779,2021-02-23,E
48.006,37.51,2021-02-23,E
48.067,37.666,2021-02-23,B
48.757,38.691,2021-02-23,B
48.139,37.75,2021-02-23,E
48.431,38.255,2021-02-23,E
48.429,38.009,2021-02-23,E
48.38,37.934,2021-02-23,E
47.382,37.758,2021-02-23,E
48.679,38.514,2021-02-23,E
48.669,38.754,2021-02-23,B
48.438,38.426,2021-02-23,B
48.34,38.324,2021-02-23,B
48.133,37.808,2021-02-23,E
48.062,37.697,2021-02-23,E
47.315,37.845,2021-02-23,B
48.053,37.71,2021-02-23,E
47.945,37.547,2021-02-23,E
47.13,37.836,2021-02-23,E
47.148,37.788,2021-02-23,B
47.316,37.809,2021-02-23,E
51.505,31.285,2021-02-23,P
49.556,25.606,2021-02-23,P
49.413,26.998,2021-02-23,P
48.617,22.3,2021-02-23,P
46.849,35.365,2021-02-23,P
47.13,37.571,2021-02-23,P
46.967,32.018,2021-02-23,P
49.594,34.541,2021-02-23,P
50.759,25.342,2021-02-23,P
48.292,25.94,2021-02-23,P
48.922,24.71,2021-02-23,P
47.909,33.393,2021-02-23,P
50.623,26.227,2021-02-23,P
47.848,35.16,2021-02-23,P
48.683,38.551,2021-02-23,E
46.464,30.739,2021-02-23,P
50.427,30.545,2021-02-23,R
50.465,30.465,2021-02-23,P
50.45,30.522,2021-02-23,P
46.656,32.618,2021-02-23,P
48.377,37.964,2021-02-23,B
48.079,37.764,2021-02-23,B
48.405,38.082,2021-02-23,E
48.09,37.825,2021-02-23,E
48.172,37.86,2021-02-23,E
47.991,37.586,2021-02-23,E
47.198,37.951,2021-02-23,E
49.981,36.253,2021-02-24,R
47.148,37.788,2021-02-24,B
47.192,37.725,2021-02-24,B
47.316,37.809,2021-02-24,B
48.356,37.927,2021-02-24,B
47.943,37.505,2021-02-24,E
48.139,37.75,2021-02-24,B
48.068,37.792,2021-02-24,E
48.079,37.764,2021-02-24,E
48.133,37.808,2021-02-24,E
47.315,37.845,2021-02-24,E
48.071,37.741,2021-02-24,E
50.623,26.227,2021-02-24,P
50.45,30.522,2021-02-24,P
49.981,36.253,2021-02-24,P
47.63,37.756,2021-02-24,E
47.175,37.811,2021-02-24,B
47.145,37.856,2021-02-24,B
47.922,37.571,2021-02-24,E
48.265,38.259,2021-02-24,E
48.731,37.582,2021-02-24,R
44.95,34.102,2021-02-25,P
47.266,37.779,2021-02-25,B
47.127,37.753,2021-02-25,E
48.723,38.635,2021-02-25,B
47.835,37.567,2021-02-25,B
48.067,37.666,2021-02-25,B
48.431,38.255,2021-02-25,E
48.38,37.934,2021-02-25,E
48.399,38.355,2021-02-25,B
48.384,38.231,2021-02-25,E
48.715,38.7,2021-02-25,E
48.358,38.175,2021-02-25,E
47.316,37.809,2021-02-25,B
47.148,37.788,2021-02-25,E
47.242,37.792,2021-02-25,E
48.567,39.317,2021-02-25,B
48.683,38.551,2021-02-25,E
48.214,37.88,2021-02-25,E
47.175,37.811,2021-02-25,E
47.195,37.847,2021-02-25,E
49.981,36.253,2021-02-25,P
49.841,24.03,2021-02-25,P
44.612,33.524,2021-02-25,P
50.45,30.522,2021-02-25,P
50.529,30.475,2021-02-25,P
47.694,37.837,2021-02-25,E
48.377,37.964,2021-02-25,E
47.172,37.901,2021-02-25,E
48.265,38.259,2021-02-25,E
47.286,37.931,2021-02-25,E
47.315,37.845,2021-02-25,E
47.127,37.86,2021-02-25,E
45.223,35.205,2021-02-25,P
47.943,37.505,2021-02-26,B
47.127,37.753,2021-02-26,B
48.067,37.666,2021-02-26,B
48.174,37.786,2021-02-26,E
48.438,38.224,2021-02-26,E
48.356,37.927,2021-02-26,B
47.148,37.788,2021-02-26,B
48.431,38.255,2021-02-26,B
48.06,37.575,2021-02-26,E
48.34,38.324,2021-02-26,E
48.62,38.492,2021-02-26,E
48.399,38.355,2021-02-26,B
48.643,38.477,2021-02-26,B
48.735,38.934,2021-02-26,E
47.542,37.781,2021-02-26,E
47.242,37.792,2021-02-26,E
47.235,37.864,2021-02-26,E
48.68,38.705,2021-02-26,E
47.805,37.577,2021-02-26,E
48.636,38.639,2021-02-26,E
46.656,32.618,2021-02-26,P
46.656,32.618,2021-02-26,P
46.032,34.547,2021-02-26,P
47.316,37.809,2021-02-26,E
48.64,38.708,2021-02-26,E
50.427,30.545,2021-02-26,P
47.694,37.837,2021-02-26,E
47.83,37.647,2021-02-26,E
47.403,37.733,2021-02-26,E
48.343,37.942,2021-02-26,B
48.172,37.86,2021-02-26,B
47.951,37.549,2021-02-26,B
47.172,37.901,2021-02-26,E
48.023,37.728,2021-02-26,E
47.145,37.856,2021-02-26,E
47.127,37.86,2021-02-26,E
49.981,36.253,2021-02-27,P
47.242,37.792,2021-02-27,B
47.148,37.788,2021-02-27,B
47.943,37.505,2021-02-27,B
48.431,38.255,2021-02-27,E
48.429,38.009,2021-02-27,B
47.099,37.82,2021-02-27,E
48.431,38.255,2021-02-27,E
48.462,38.275,2021-02-27,E
48.356,37.927,2021-02-27,B
48.399,38.355,2021-02-27,E
48.384,38.231,2021-02-27,E
48.38,38.347,2021-02-27,E
47.375,37.972,2021-02-27,E
48.648,38.421,2021-02-27,E
48.426,38.171,2021-02-27,E
48.683,38.551,2021-02-27,E
48.515,32.254,2021-02-27,P
48.459,35.039,2021-02-27,P
50.759,25.342,2021-02-27,P
47.848,35.16,2021-02-27,P
46.464,30.739,2021-02-27,P
50.45,30.522,2021-02-27,P
50.427,30.545,2021-02-27,P
47.951,37.549,2021-02-27,E
47.235,37.864,2021-02-27,E
47.242,37.792,2021-02-28,B
47.099,37.82,2021-02-28,B
47.148,37.788,2021-02-28,B
48.214,37.88,2021-02-28,E
47.195,37.847,2021-02-28,E
47.991,37.586,2021-02-28,E
47.943,37.505,2021-02-28,B
49.841,24.03,2021-02-28,P
50.45,30.522,2021-02-28,P
47.635,37.809,2021-02-28,E
47.297,37.908,2021-02-28,E
47.145,37.856,2021-02-28,E
48.292,25.94,2021-03-01,P
47.148,37.788,2021-03-01,E
48.431,38.255,2021-03-01,E
47.266,37.779,2021-03-01,E
47.266,37.779,2021-03-01,E
48.06,37.575,2021-03-01,B
48.006,37.51,2021-03-01,E
48.399,38.355,2021-03-01,B
48.922,24.71,2021-03-01,P
47.805,37.577,2021-03-01,E
48.372,37.888,2021-03-01,E
47.835,37.567,2021-03-01,E
49.981,36.253,2021-03-01,P
47.148,37.788,2021-03-01,E
50.427,30.545,2021-03-01,P
49.841,24.03,2021-03-01,P
47.63,37.756,2021-03-01,E
47.63,37.843,2021-03-01,E
47.846,37.644,2021-03-01,E
47.991,37.586,2021-03-01,E
47.848,35.16,2021-03-01,V
48.741,39.235,2021-03-02,S
49.594,34.541,2021-03-02,P
49.841,24.03,2021-03-02,P
47.457,37.868,2021-03-02,E
47.315,37.845,2021-03-02,E
47.148,37.788,2021-03-02,B
47.235,37.864,2021-03-02,E
50.427,30.545,2021-03-02,P
48.207,37.973,2021-03-02,E
47.145,37.856,2021-03-02,E
48.292,25.94,2021-03-03,P
47.148,37.788,2021-03-03,E
48.757,38.691,2021-03-03,B
48.34,38.324,2021-03-03,E
48.922,24.71,2021-03-03,P
50.265,28.677,2021-03-03,P
48.416,38.135,2021-03-03,E
48.133,37.808,2021-03-03,B
47.099,37.82,2021-03-03,E
47.45,37.942,2021-03-03,E
48.262,37.447,2021-03-03,P
50.427,30.545,2021-03-03,P
50.427,30.545,2021-03-03,P
50.427,30.545,2021-03-03,P
50.427,30.545,2021-03-03,P
50.45,30.522,2021-03-03,P
47.797,37.911,2021-03-03,B
48.061,37.712,2021-03-03,E
47.145,37.856,2021-03-03,E
47.148,37.788,2021-03-04,B
48.139,37.75,2021-03-04,E
48.679,38.514,2021-03-04,E
48.067,37.666,2021-03-04,E
48.584,38.357,2021-03-04,B
47.266,37.779,2021-03-04,E
48.096,37.667,2021-03-04,E
47.192,37.725,2021-03-04,E
49.981,36.253,2021-03-04,P
48.672,38.56,2021-03-04,B
48.133,37.808,2021-03-04,E
47.099,37.82,2021-03-04,B
48.671,38.603,2021-03-04,E
47.175,37.811,2021-03-04,E
48.416,38.135,2021-03-04,B
48.599,38.592,2021-03-04,E
48.683,38.551,2021-03-04,B
50.45,30.522,2021-03-04,P
50.427,30.545,2021-03-04,P
48.079,37.764,2021-03-04,E
48.343,37.942,2021-03-04,B
47.145,37.856,2021-03-04,E
48.292,25.94,2021-03-05,P
49.841,24.03,2021-03-05,R
47.148,37.788,2021-03-05,B
47.099,37.82,2021-03-05,E
47.943,37.505,2021-03-05,B
47.192,37.725,2021-03-05,E
48.139,37.75,2021-03-05,B
48.067,37.666,2021-03-05,B
50.623,26.227,2021-03-05,P
48.633,38.378,2021-03-05,E
48.669,38.485,2021-03-05,E
48.133,37.808,2021-03-05,B
48.263,37.858,2021-03-05,E
47.13,37.836,2021-03-05,B
48.693,38.514,2021-03-05,E
48.643,38.477,2021-03-05,E
47.375,37.972,2021-03-05,E
49.841,24.03,2021-03-05,P
48.67,33.116,2021-03-05,P
48.922,24.71,2021-03-05,P
49.981,36.253,2021-03-05,P
50.427,30.545,2021-03-05,P
46.464,30.739,2021-03-05,P
48.343,37.942,2021-03-05,B
48.061,37.712,2021-03-05,E
47.235,37.864,2021-03-05,E
46.464,30.739,2021-03-05,P
48.096,37.721,2021-03-06,B
47.943,37.505,2021-03-06,E
47.266,37.779,2021-03-06,E
48.067,37.666,2021-03-06,E
47.148,37.788,2021-03-06,B
48.399,38.355,2021-03-06,B
48.338,37.975,2021-03-06,E
48.669,38.305,2021-03-06,E
47.207,37.75,2021-03-06,E
48.68,38.705,2021-03-06,E
48.643,38.477,2021-03-06,E
48.671,38.603,2021-03-06,E
50.45,30.522,2021-03-06,P
50.45,30.522,2021-03-06,P
48.061,37.712,2021-03-06,B
48.071,37.741,2021-03-06,E
47.145,37.856,2021-03-06,E
49.023,23.701,2021-03-07,P
48.139,37.75,2021-03-07,E
47.127,37.753,2021-03-07,E
48.356,37.927,2021-03-07,B
48.096,37.721,2021-03-07,E
48.174,37.786,2021-03-07,E
47.148,37.788,2021-03-07,B
47.235,37.864,2021-03-07,E
50.45,30.522,2021-03-07,P
48.071,37.741,2021-03-07,E
48.1,37.825,2021-03-07,E
48.121,37.831,2021-03-07,E
47.145,37.856,2021-03-07,E
49.981,36.253,2021-03-08,P
49.841,24.03,2021-03-08,P
47.848,35.16,2021-03-08,P
48.672,38.56,2021-03-08,E
47.148,37.788,2021-03-08,B
46.656,32.618,2021-03-08,P
48.679,38.514,2021-03-08,B
48.431,38.255,2021-03-08,E
48.067,37.666,2021-03-08,B
48.096,37.721,2021-03-08,E
47.127,37.753,2021-03-08,E
49.594,34.541,2021-03-08,P
48.731,37.582,2021-03-08,P
48.922,24.71,2021-03-08,P
47.13,37.836,2021-03-08,E
47.099,37.82,2021-03-08,E
47.235,37.864,2021-03-08,E
48.671,38.603,2021-03-08,E
48.619,38.428,2021-03-08,E
46.464,30.739,2021-03-08,P
50.327,30.568,2021-03-08,P
47.991,37.586,2021-03-08,B
47.145,37.856,2021-03-08,E
47.127,37.86,2021-03-08,E
50.45,30.522,2021-03-08,P
47.848,35.16,2021-03-09,P
48.263,37.858,2021-03-09,B
48.139,37.75,2021-03-09,E
48.679,38.514,2021-03-09,B
47.242,37.792,2021-03-09,B
48.096,37.721,2021-03-09,B
48.372,37.888,2021-03-09,B
47.127,37.753,2021-03-09,E
48.584,38.357,2021-03-09,B
48.067,37.666,2021-03-09,B
48.006,37.51,2021-03-09,B
48.356,37.927,2021-03-09,E
48.569,38.525,2021-03-09,B
48.643,38.477,2021-03-09,E
48.1,37.825,2021-03-09,E
48.426,38.171,2021-03-09,E
47.943,37.505,2021-03-09,E
47.148,37.788,2021-03-09,E
48.09,37.825,2021-03-09,E
48.062,37.697,2021-03-09,B
48.619,38.428,2021-03-09,B
48.669,38.485,2021-03-09,E
48.62,38.492,2021-03-09,B
47.848,35.16,2021-03-09,P
50.45,30.522,2021-03-09,P
50.465,30.465,2021-03-09,R
50.427,30.545,2021-03-09,P
50.45,30.522,2021-03-09,P
48.343,37.942,2021-03-09,B
48.061,37.712,2021-03-09,E
47.991,37.586,2021-03-09,E
47.148,37.788,2021-03-10,B
48.139,37.75,2021-03-10,E
47.943,37.505,2021-03-10,E
48.263,37.858,2021-03-10,E
47.542,37.781,2021-03-10,B
48.356,37.927,2021-03-10,E
47.17,37.715,2021-03-10,E
48.006,37.51,2021-03-10,E
47.13,37.571,2021-03-10,E
47.099,37.82,2021-03-10,B
48.067,37.666,2021-03-10,E
48.669,38.485,2021-03-10,E
48.719,38.569,2021-03-10,E
48.669,38.754,2021-03-10,B
48.679,38.514,2021-03-10,E
48.692,38.604,2021-03-10,E
48.683,38.551,2021-03-10,B
47.968,37.548,2021-03-10,E
46.754,33.349,2021-03-10,P
44.95,34.102,2021-03-10,V
48.672,38.56,2021-03-10,B
50.45,30.522,2021-03-10,P
